gameid,side,league,year,patch,teamname,datacompleteness,result,win,golddiffat10,firstdragon,dragons,opp_dragons,firstbaron,barons,opp_barons,towers,opp_towers,visionscore,vspm,killsat10,opp_killsat10,tower_diff,team_vspm,kills_diff_10
ESPORTSTMNT03_2880976,Red,LCSA,2022,12.13,Cloud9 Academy,complete,0,0,876.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,10.0,532.0,14.2119,2.0,0.0,-8.0,14.2119,2.0
ESPORTSTMNT03_2880980,Blue,LCSA,2022,12.13,Cloud9 Academy,complete,1,1,348.0,0.0,2.0,3.0,1.0,0.0,0.0,7.0,3.0,500.0,14.8957,1.0,0.0,4.0,14.8957,1.0
ESPORTSTMNT03_2880980,Red,LCSA,2022,12.13,100 Thieves Academy,complete,0,0,-348.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,7.0,438.0,13.0487,0.0,1.0,-4.0,13.0487,-1.0
ESPORTSTMNT03_2881568,Blue,LLA,2022,12.13,All Knights,complete,0,0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,324.0,12.0896,0.0,0.0,-9.0,12.0896,0.0
ESPORTSTMNT03_2881568,Red,LLA,2022,12.13,inf,complete,1,1,-100.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,1.0,364.0,13.582,0.0,0.0,9.0,13.582,0.0
ESPORTSTMNT03_2881577,Blue,LLA,2022,12.13,Globant Emerald,complete,0,0,-1062.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,8.0,346.0,13.299199999999999,0.0,0.0,-6.0,13.299199999999999,0.0
ESPORTSTMNT03_2881577,Red,LLA,2022,12.13,Estral Esports,complete,1,1,1062.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0,352.0,13.5297,0.0,0.0,6.0,13.5297,0.0
ESPORTSTMNT03_2881587,Blue,LLA,2022,12.13,Team Aze,complete,1,1,35.0,1.0,5.0,0.0,1.0,0.0,0.0,9.0,4.0,860.0,21.9388,0.0,0.0,5.0,21.9388,0.0
ESPORTSTMNT03_2881587,Red,LLA,2022,12.13,XTEN Esports,complete,0,0,-35.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,9.0,584.0,14.898,0.0,0.0,-5.0,14.898,0.0
ESPORTSTMNT03_2881600,Blue,LLA,2022,12.13,Isurus,complete,1,1,436.0,0.0,4.0,1.0,1.0,0.0,0.0,10.0,1.0,414.0,14.442,0.0,0.0,9.0,14.442,0.0
ESPORTSTMNT03_2881600,Red,LLA,2022,12.13,Movistar R7,complete,0,0,-436.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,10.0,310.0,10.814,0.0,0.0,-9.0,10.814,0.0
ESPORTSTMNT03_2882290,Blue,GLL,2022,12.13,Team Phantasma,complete,1,1,-256.0,0.0,1.0,4.0,1.0,0.0,0.0,8.0,2.0,574.0,16.9738,0.0,0.0,6.0,16.9738,0.0
ESPORTSTMNT03_2882290,Red,GLL,2022,12.13,WLGaming Esports,complete,0,0,256.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0,458.0,13.5436,0.0,0.0,-6.0,13.5436,0.0
ESPORTSTMNT03_2882293,Blue,LVP SL,2022,12.13,Movistar KOI,complete,1,1,1.0,1.0,2.0,2.0,1.0,0.0,0.0,8.0,3.0,348.0,12.1678,1.0,0.0,5.0,12.1678,1.0
ESPORTSTMNT03_2882293,Red,LVP SL,2022,12.13,BISONS ECLUB,complete,0,0,-1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,8.0,372.0,13.007,0.0,1.0,-5.0,13.007,-1.0
ESPORTSTMNT03_2882296,Blue,HM,2022,12.13,SINNERS Esports,complete,1,1,1191.0,0.0,2.0,1.0,1.0,0.0,0.0,11.0,1.0,262.0,10.5362,2.0,0.0,10.0,10.5362,2.0
ESPORTSTMNT03_2882296,Red,HM,2022,12.13,Dark Tigers,complete,0,0,-1191.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,11.0,266.0,10.697099999999999,0.0,2.0,-10.0,10.697099999999999,-2.0
ESPORTSTMNT03_2882322,Blue,LVP SL,2022,12.13,MAD Lions Madrid,complete,0,0,313.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,9.0,324.0,10.8907,1.0,0.0,-8.0,10.8907,1.0
ESPORTSTMNT03_2882322,Red,LVP SL,2022,12.13,UCAM Esports,complete,1,1,-313.0,1.0,4.0,1.0,1.0,0.0,0.0,9.0,1.0,520.0,17.479,0.0,1.0,8.0,17.479,-1.0
ESPORTSTMNT03_2882328,Blue,GLL,2022,12.13,Team Phantasma,complete,1,1,1227.0,0.0,4.0,2.0,1.0,0.0,0.0,10.0,3.0,604.0,15.9789,3.0,0.0,7.0,15.9789,3.0
ESPORTSTMNT03_2882328,Red,GLL,2022,12.13,WLGaming Esports,complete,0,0,-1227.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,10.0,450.0,11.9048,0.0,3.0,-7.0,11.9048,-3.0
ESPORTSTMNT03_2882329,Blue,HM,2022,12.13,Cryptova,complete,1,1,431.0,1.0,4.0,2.0,0.0,0.0,0.0,9.0,2.0,574.0,15.4716,0.0,0.0,7.0,15.4716,0.0
ESPORTSTMNT03_2882329,Red,HM,2022,12.13,BRUTE,complete,0,0,-431.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,9.0,392.0,10.566,0.0,0.0,-7.0,10.566,0.0
ESPORTSTMNT03_2882348,Blue,LVP SL,2022,12.13,G2 Arctic,complete,1,1,65.0,0.0,4.0,3.0,1.0,0.0,0.0,11.0,3.0,810.0,17.8219,0.0,0.0,8.0,17.8219,0.0
ESPORTSTMNT03_2882348,Red,LVP SL,2022,12.13,KOI,complete,0,0,-65.0,1.0,3.0,4.0,0.0,0.0,0.0,3.0,11.0,710.0,15.6216,0.0,0.0,-8.0,15.6216,0.0
ESPORTSTMNT03_2882350,Blue,GLL,2022,12.13,Team Phantasma,complete,1,1,279.0,0.0,3.0,2.0,0.0,1.0,0.0,10.0,2.0,562.0,16.4971,0.0,0.0,8.0,16.4971,0.0
ESPORTSTMNT03_2882350,Red,GLL,2022,12.13,WLGaming Esports,complete,0,0,-279.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,10.0,470.0,13.7964,0.0,0.0,-8.0,13.7964,0.0
ESPORTSTMNT03_2882359,Blue,HM,2022,12.13,eSuba,complete,0,0,-697.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,8.0,418.0,12.7051,0.0,1.0,-6.0,12.7051,-1.0
ESPORTSTMNT03_2882359,Red,HM,2022,12.13,Dynamo Eclot,complete,1,1,697.0,1.0,4.0,0.0,1.0,0.0,0.0,8.0,2.0,546.0,16.5957,1.0,0.0,6.0,16.5957,1.0
ESPORTSTMNT03_2882377,Blue,LVP SL,2022,12.13,Giants,complete,1,1,-679.0,1.0,2.0,3.0,1.0,0.0,0.0,10.0,4.0,444.0,13.2868,0.0,0.0,6.0,13.2868,0.0
ESPORTSTMNT03_2882377,Red,LVP SL,2022,12.13,Team Heretics,complete,0,0,679.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,10.0,490.0,14.6634,0.0,0.0,-6.0,14.6634,0.0
ESPORTSTMNT03_2882401,Blue,HM,2022,12.13,Inside Games,complete,0,0,-253.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,11.0,226.0,8.7995,0.0,1.0,-9.0,8.7995,-1.0
ESPORTSTMNT03_2882401,Red,HM,2022,12.13,Entropiq,complete,1,1,253.0,1.0,3.0,0.0,1.0,0.0,0.0,11.0,2.0,380.0,14.7956,1.0,0.0,9.0,14.7956,1.0
ESPORTSTMNT03_2882404,Blue,LVP SL,2022,12.13,Fnatic TQ,complete,0,0,-292.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,9.0,484.0,15.0936,0.0,1.0,-6.0,15.0936,-1.0
ESPORTSTMNT03_2882404,Red,LVP SL,2022,12.13,Barça eSports,complete,1,1,292.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,3.0,518.0,16.1538,1.0,0.0,6.0,16.1538,1.0
ESPORTSTMNT03_2882763,Blue,PGN,2022,12.13,Macko Esports,complete,1,1,-860.0,0.0,2.0,3.0,1.0,0.0,0.0,7.0,3.0,638.0,17.7057,0.0,2.0,4.0,17.7057,-2.0
ESPORTSTMNT03_2882763,Red,PGN,2022,12.13,Cyberground Gaming,complete,0,0,860.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,7.0,594.0,16.4847,2.0,0.0,-4.0,16.4847,2.0
ESPORTSTMNT03_2882803,Blue,PGN,2022,12.13,Cyberground Gaming,complete,0,0,289.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,292.0,10.6055,2.0,1.0,-6.0,10.6055,1.0
ESPORTSTMNT03_2882803,Red,PGN,2022,12.13,Macko Esports,complete,1,1,-289.0,1.0,4.0,0.0,1.0,0.0,0.0,9.0,3.0,466.0,16.9251,1.0,2.0,6.0,16.9251,-1.0
ESPORTSTMNT03_2882834,Blue,PGN,2022,12.13,Cyberground Gaming,complete,0,0,172.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,10.0,410.0,13.3188,1.0,0.0,-7.0,13.3188,1.0
ESPORTSTMNT03_2882834,Red,PGN,2022,12.13,Macko Esports,complete,1,1,-172.0,1.0,4.0,0.0,1.0,0.0,0.0,10.0,3.0,520.0,16.8921,0.0,1.0,7.0,16.8921,-1.0
ESPORTSTMNT03_2883282,Blue,LPLOL,2022,12.13,For The Win Esports,complete,1,1,-357.0,0.0,3.0,2.0,1.0,0.0,0.0,10.0,2.0,514.0,15.5678,0.0,0.0,8.0,15.5678,0.0
ESPORTSTMNT03_2883282,Red,LPLOL,2022,12.13,White Dragons,complete,0,0,357.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,10.0,484.0,14.6593,0.0,0.0,-8.0,14.6593,0.0
ESPORTSTMNT03_2883320,Blue,LPLOL,2022,12.13,White Dragons,complete,0,0,1220.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,9.0,422.0,12.479,2.0,0.0,-6.0,12.479,2.0
ESPORTSTMNT03_2883320,Red,LPLOL,2022,12.13,For The Win Esports,complete,1,1,-1220.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,3.0,530.0,15.6728,0.0,2.0,6.0,15.6728,-2.0
ESPORTSTMNT03_2883358,Blue,LCSA,2022,12.13,Cloud9 Academy,complete,1,1,19.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,240.0,10.868,0.0,0.0,11.0,10.868,0.0
ESPORTSTMNT03_2883358,Red,LCSA,2022,12.13,CLG Academy,complete,0,0,-19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,214.0,9.6905,0.0,0.0,-11.0,9.6905,0.0
ESPORTSTMNT03_2883370,Blue,LPLOL,2022,12.13,White Dragons,complete,1,1,2837.0,0.0,4.0,1.0,1.0,0.0,0.0,11.0,5.0,390.0,12.4934,3.0,0.0,6.0,12.4934,3.0
ESPORTSTMNT03_2883370,Red,LPLOL,2022,12.13,For The Win Esports,complete,0,0,-2837.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,11.0,408.0,13.0701,0.0,3.0,-6.0,13.0701,-3.0
ESPORTSTMNT03_2883378,Blue,LCSA,2022,12.13,CLG Academy,complete,0,0,-656.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,11.0,282.0,10.8046,0.0,1.0,-9.0,10.8046,-1.0
ESPORTSTMNT03_2883378,Red,LCSA,2022,12.13,Cloud9 Academy,complete,1,1,656.0,1.0,3.0,1.0,1.0,0.0,0.0,11.0,2.0,310.0,11.8774,1.0,0.0,9.0,11.8774,1.0
ESPORTSTMNT03_2883385,Blue,LPLOL,2022,12.13,For The Win Esports,complete,0,0,943.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,9.0,356.0,12.4621,1.0,0.0,-5.0,12.4621,1.0
ESPORTSTMNT03_2883385,Red,LPLOL,2022,12.13,White Dragons,complete,1,1,-943.0,0.0,3.0,1.0,1.0,0.0,0.0,9.0,4.0,370.0,12.9522,0.0,1.0,5.0,12.9522,-1.0
ESPORTSTMNT03_2883396,Blue,LCSA,2022,12.13,Team Liquid Academy,complete,1,1,59.0,0.0,4.0,2.0,1.0,0.0,0.0,11.0,4.0,748.0,16.0744,2.0,0.0,7.0,16.0744,2.0
ESPORTSTMNT03_2883396,Red,LCSA,2022,12.13,Evil Geniuses Academy,complete,0,0,-59.0,1.0,2.0,4.0,0.0,0.0,0.0,4.0,11.0,482.0,10.3582,0.0,2.0,-7.0,10.3582,-2.0
ESPORTSTMNT03_2883418,Blue,LPLOL,2022,12.13,For The Win Esports,complete,1,1,56.0,1.0,4.0,1.0,1.0,0.0,0.0,9.0,1.0,466.0,14.4125,0.0,0.0,8.0,14.4125,0.0
ESPORTSTMNT03_2883418,Red,LPLOL,2022,12.13,White Dragons,complete,0,0,-56.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,9.0,488.0,15.0928,0.0,0.0,-8.0,15.0928,0.0
ESPORTSTMNT03_2883426,Blue,LCSA,2022,12.13,Team Liquid Academy,complete,1,1,1384.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,318.0,14.0294,3.0,0.0,9.0,14.0294,3.0
ESPORTSTMNT03_2883426,Red,LCSA,2022,12.13,Evil Geniuses Academy,complete,0,0,-1384.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,222.0,9.7941,0.0,3.0,-9.0,9.7941,-3.0
ESPORTSTMNT03_2883436,Blue,LCSA,2022,12.13,TSM Academy,complete,1,1,721.0,0.0,3.0,2.0,1.0,0.0,0.0,11.0,1.0,690.0,20.6071,3.0,1.0,10.0,20.6071,2.0
ESPORTSTMNT03_2883436,Red,LCSA,2022,12.13,Immortals Academy,complete,0,0,-721.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,11.0,518.0,15.470400000000001,1.0,3.0,-10.0,15.470400000000001,-2.0
ESPORTSTMNT03_2883439,Blue,LCSA,2022,12.13,Immortals Academy,complete,1,1,-180.0,1.0,4.0,2.0,1.0,0.0,0.0,9.0,3.0,548.0,15.0894,0.0,0.0,6.0,15.0894,0.0
ESPORTSTMNT03_2883439,Red,LCSA,2022,12.13,TSM Academy,complete,0,0,180.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,9.0,572.0,15.7504,0.0,0.0,-6.0,15.7504,0.0
ESPORTSTMNT03_2883589,Blue,LJLA,2022,12.13,Burning Core Toyama Academy,complete,0,0,191.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,332.0,11.2926,0.0,0.0,-8.0,11.2926,0.0
ESPORTSTMNT03_2883589,Red,LJLA,2022,12.13,Sengoku Gaming Academy,complete,1,1,-191.0,1.0,4.0,0.0,1.0,0.0,0.0,9.0,1.0,406.0,13.8096,0.0,0.0,8.0,13.8096,0.0
ESPORTSTMNT03_2883612,Blue,LJLA,2022,12.13,Fukuoka Softbank HAWKS gaming Academy,complete,1,1,301.0,0.0,3.0,3.0,1.0,0.0,0.0,7.0,3.0,498.0,12.9407,0.0,0.0,4.0,12.9407,0.0
ESPORTSTMNT03_2883612,Red,LJLA,2022,12.13,V3 Esports Academy,complete,0,0,-301.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,7.0,564.0,14.6557,0.0,0.0,-4.0,14.6557,0.0
ESPORTSTMNT03_2883627,Blue,LJLA,2022,12.13,DetonatioN FocusMe Academy,complete,0,0,303.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,220.0,9.607099999999999,0.0,0.0,-7.0,9.607099999999999,0.0
ESPORTSTMNT03_2883627,Red,LJLA,2022,12.13,Crest Gaming Act Academy,complete,1,1,-303.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,264.0,11.5284,0.0,0.0,7.0,11.5284,0.0
ESPORTSTMNT03_2883648,Blue,LJLA,2022,12.13,AXIZ Academy,complete,0,0,-459.0,0.0,4.0,3.0,0.0,0.0,0.0,7.0,10.0,766.0,16.616,1.0,4.0,-3.0,16.616,-3.0
ESPORTSTMNT03_2883648,Red,LJLA,2022,12.13,Rascal Jester Academy,complete,1,1,459.0,1.0,3.0,4.0,1.0,0.0,0.0,10.0,7.0,746.0,16.182100000000002,4.0,1.0,3.0,16.182100000000002,3.0
ESPORTSTMNT03_2883666,Blue,VCS,2022,12.13,Team Whales,complete,0,0,-172.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,262.0,10.9242,0.0,2.0,-9.0,10.9242,-2.0
ESPORTSTMNT03_2883666,Red,VCS,2022,12.13,GAM Esports,complete,1,1,172.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,382.0,15.9277,2.0,0.0,9.0,15.9277,2.0
ESPORTSTMNT03_2883676,Blue,VCS,2022,12.13,GAM Esports,complete,1,1,-141.0,1.0,2.0,2.0,1.0,1.0,0.0,8.0,2.0,504.0,17.0174,3.0,1.0,6.0,17.0174,2.0
ESPORTSTMNT03_2883676,Red,VCS,2022,12.13,Team Whales,complete,0,0,141.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,8.0,368.0,12.4254,1.0,3.0,-6.0,12.4254,-2.0
ESPORTSTMNT03_2883707,Blue,VCS,2022,12.13,Saigon Buffalo,complete,1,1,518.0,0.0,1.0,3.0,1.0,0.0,0.0,11.0,2.0,380.0,14.9117,1.0,0.0,9.0,14.9117,1.0
ESPORTSTMNT03_2883707,Red,VCS,2022,12.13,AS Esports,complete,0,0,-518.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,11.0,348.0,13.656,0.0,1.0,-9.0,13.656,-1.0
ESPORTSTMNT03_2883739,Blue,VCS,2022,12.13,AS Esports,complete,0,0,-421.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,11.0,388.0,13.622,0.0,0.0,-9.0,13.622,0.0
ESPORTSTMNT03_2883739,Red,VCS,2022,12.13,Saigon Buffalo,complete,1,1,421.0,1.0,4.0,0.0,1.0,0.0,0.0,11.0,2.0,460.0,16.1498,0.0,0.0,9.0,16.1498,0.0
ESPORTSTMNT03_2883816,Blue,HM,2022,12.13,Dark Tigers,complete,0,0,192.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,11.0,296.0,9.5536,1.0,0.0,-8.0,9.5536,1.0
ESPORTSTMNT03_2883816,Red,HM,2022,12.13,Cryptova,complete,1,1,-192.0,0.0,3.0,2.0,1.0,0.0,0.0,11.0,3.0,468.0,15.1048,0.0,1.0,8.0,15.1048,-1.0
ESPORTSTMNT03_2883819,Blue,NEXO,2022,12.13,Magna Esports,complete,1,1,-305.0,1.0,5.0,2.0,0.0,0.0,0.0,9.0,7.0,734.0,16.2869,0.0,0.0,2.0,16.2869,0.0
ESPORTSTMNT03_2883819,Red,NEXO,2022,12.13,TDC Esports,complete,0,0,305.0,0.0,2.0,5.0,1.0,0.0,0.0,7.0,9.0,512.0,11.3609,0.0,0.0,-2.0,11.3609,0.0
ESPORTSTMNT03_2883825,Blue,LVP SL,2022,12.13,Movistar KOI,complete,0,0,-282.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,9.0,362.0,12.6721,0.0,1.0,-5.0,12.6721,-1.0
ESPORTSTMNT03_2883825,Red,LVP SL,2022,12.13,UCAM Esports,complete,1,1,282.0,1.0,4.0,0.0,1.0,0.0,0.0,9.0,4.0,410.0,14.3523,1.0,0.0,5.0,14.3523,1.0
ESPORTSTMNT03_2883847,Blue,LVP SL,2022,12.13,MAD Lions Madrid,complete,0,0,-596.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,424.0,14.0785,0.0,0.0,-8.0,14.0785,0.0
ESPORTSTMNT03_2883847,Red,LVP SL,2022,12.13,BISONS ECLUB,complete,1,1,596.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,2.0,408.0,13.5474,0.0,0.0,8.0,13.5474,0.0
ESPORTSTMNT03_2883871,Blue,HM,2022,12.13,SINNERS Esports,complete,0,0,96.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,278.0,10.831100000000001,0.0,0.0,-6.0,10.831100000000001,0.0
ESPORTSTMNT03_2883871,Red,HM,2022,12.13,Dynamo Eclot,complete,1,1,-96.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,1.0,320.0,12.467699999999999,0.0,0.0,6.0,12.467699999999999,0.0
ESPORTSTMNT03_2883872,Blue,NEXO,2022,12.13,Magna Esports,complete,0,0,-798.0,1.0,4.0,3.0,1.0,0.0,0.0,8.0,9.0,752.0,16.4253,0.0,0.0,-1.0,16.4253,0.0
ESPORTSTMNT03_2883872,Red,NEXO,2022,12.13,TDC Esports,complete,1,1,798.0,0.0,3.0,4.0,0.0,0.0,0.0,9.0,8.0,526.0,11.4888,0.0,0.0,1.0,11.4888,0.0
ESPORTSTMNT03_2883879,Blue,LPLOL,2022,12.13,EGN Esports,complete,1,1,578.0,1.0,3.0,1.0,1.0,0.0,0.0,9.0,0.0,296.0,11.1768,0.0,0.0,9.0,11.1768,0.0
ESPORTSTMNT03_2883879,Red,LPLOL,2022,12.13,GTZ Esports,complete,0,0,-578.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,320.0,12.0831,0.0,0.0,-9.0,12.0831,0.0
ESPORTSTMNT03_2883883,Blue,LVP SL,2022,12.13,Team Heretics,complete,0,0,-247.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,292.0,11.4286,0.0,0.0,-11.0,11.4286,0.0
ESPORTSTMNT03_2883883,Red,LVP SL,2022,12.13,Barça eSports,complete,1,1,247.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,346.0,13.542,0.0,0.0,11.0,13.542,0.0
ESPORTSTMNT03_2883892,Blue,HM,2022,12.13,Entropiq,complete,1,1,242.0,0.0,3.0,1.0,1.0,0.0,0.0,10.0,3.0,440.0,15.3399,0.0,0.0,7.0,15.3399,0.0
ESPORTSTMNT03_2883892,Red,HM,2022,12.13,eSuba,complete,0,0,-242.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,10.0,360.0,12.5508,0.0,0.0,-7.0,12.5508,0.0
ESPORTSTMNT03_2883909,Blue,NEXO,2022,12.13,Magna Esports,complete,0,0,-880.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,11.0,356.0,10.9145,0.0,1.0,-8.0,10.9145,-1.0
ESPORTSTMNT03_2883909,Red,NEXO,2022,12.13,TDC Esports,complete,1,1,880.0,0.0,4.0,1.0,1.0,0.0,0.0,11.0,3.0,390.0,11.9571,1.0,0.0,8.0,11.9571,1.0
ESPORTSTMNT03_2883932,Blue,LVP SL,2022,12.13,G2 Arctic,complete,0,0,-169.0,1.0,3.0,2.0,0.0,0.0,0.0,6.0,9.0,768.0,18.3953,0.0,0.0,-3.0,18.3953,0.0
ESPORTSTMNT03_2883932,Red,LVP SL,2022,12.13,Giants,complete,1,1,169.0,0.0,2.0,3.0,1.0,0.0,0.0,9.0,6.0,674.0,16.1438,0.0,0.0,3.0,16.1438,0.0
ESPORTSTMNT03_2883935,Blue,LPLOL,2022,12.13,GTZ Esports,complete,0,0,10.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,9.0,440.0,12.674,1.0,1.0,-5.0,12.674,0.0
ESPORTSTMNT03_2883935,Red,LPLOL,2022,12.13,EGN Esports,complete,1,1,-10.0,0.0,3.0,2.0,1.0,0.0,0.0,9.0,4.0,528.0,15.2089,1.0,1.0,5.0,15.2089,0.0
ESPORTSTMNT03_2883939,Blue,HM,2022,12.13,Inside Games,complete,0,0,-415.0,0.0,3.0,4.0,1.0,0.0,0.0,6.0,9.0,474.0,11.353299999999999,1.0,1.0,-3.0,11.353299999999999,0.0
ESPORTSTMNT03_2883939,Red,HM,2022,12.13,BRUTE,complete,1,1,415.0,1.0,4.0,3.0,0.0,0.0,0.0,9.0,6.0,558.0,13.3652,1.0,1.0,3.0,13.3652,0.0
ESPORTSTMNT03_2883973,Blue,LPLOL,2022,12.13,EGN Esports,complete,1,1,-28.0,1.0,3.0,2.0,1.0,0.0,0.0,10.0,1.0,506.0,13.844,0.0,0.0,9.0,13.844,0.0
ESPORTSTMNT03_2883973,Red,LPLOL,2022,12.13,GTZ Esports,complete,0,0,28.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,10.0,424.0,11.6006,0.0,0.0,-9.0,11.6006,0.0
ESPORTSTMNT03_2883974,Blue,LVP SL,2022,12.13,KOI,complete,1,1,5.0,0.0,2.0,2.0,1.0,0.0,0.0,9.0,4.0,608.0,16.8811,1.0,0.0,5.0,16.8811,1.0
ESPORTSTMNT03_2883974,Red,LVP SL,2022,12.13,Fnatic TQ,complete,0,0,-5.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,9.0,510.0,14.1601,0.0,1.0,-5.0,14.1601,-1.0
ESPORTSTMNT03_2884181,Blue,PCS,2022,12.13,Frank Esports,complete,0,0,140.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,10.0,440.0,15.4387,0.0,0.0,-8.0,15.4387,0.0
ESPORTSTMNT03_2884181,Red,PCS,2022,12.13,CTBC Flying Oyster,complete,1,1,-140.0,0.0,1.0,3.0,1.0,0.0,0.0,10.0,2.0,446.0,15.6492,0.0,0.0,8.0,15.6492,0.0
ESPORTSTMNT03_2884198,Blue,PCS,2022,12.13,Impunity,complete,1,1,644.0,0.0,3.0,1.0,1.0,0.0,0.0,9.0,3.0,460.0,14.2562,0.0,0.0,6.0,14.2562,0.0
ESPORTSTMNT03_2884198,Red,PCS,2022,12.13,Dewish Team,complete,0,0,-644.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,9.0,518.0,16.0536,0.0,0.0,-6.0,16.0536,0.0
ESPORTSTMNT03_2884218,Blue,PCS,2022,12.13,SEM9,complete,0,0,-825.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,242.0,10.5908,0.0,0.0,-9.0,10.5908,0.0
ESPORTSTMNT03_2884218,Red,PCS,2022,12.13,Deep Cross Gaming,complete,1,1,825.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,282.0,12.3413,0.0,0.0,9.0,12.3413,0.0
ESPORTSTMNT03_2884238,Blue,PCS,2022,12.13,Beyond Gaming,complete,0,0,239.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,420.0,13.0369,0.0,0.0,-10.0,13.0369,0.0
ESPORTSTMNT03_2884238,Red,PCS,2022,12.13,TALON,complete,1,1,-239.0,1.0,4.0,1.0,1.0,0.0,0.0,11.0,1.0,486.0,15.0854,0.0,0.0,10.0,15.0854,0.0
ESPORTSTMNT03_2884350,Blue,NEXO,2022,12.13,TDC Esports,complete,0,0,135.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,262.0,9.6324,1.0,0.0,-9.0,9.6324,1.0
ESPORTSTMNT03_2884350,Red,NEXO,2022,12.13,Dead Rabbits Club,complete,1,1,-135.0,1.0,4.0,0.0,1.0,0.0,0.0,9.0,0.0,382.0,14.0442,0.0,1.0,9.0,14.0442,-1.0
ESPORTSTMNT03_2884448,Blue,LCSA,2022,12.13,FlyQuest Academy,complete,1,1,483.0,1.0,4.0,0.0,1.0,0.0,0.0,10.0,0.0,342.0,12.1781,2.0,1.0,10.0,12.1781,1.0
ESPORTSTMNT03_2884448,Red,LCSA,2022,12.13,CLG Academy,complete,0,0,-483.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,294.0,10.4687,1.0,2.0,-10.0,10.4687,-1.0
ESPORTSTMNT03_2884478,Blue,LCSA,2022,12.13,FlyQuest Academy,complete,1,1,177.0,0.0,2.0,3.0,1.0,0.0,0.0,10.0,3.0,384.0,13.1058,0.0,0.0,7.0,13.1058,0.0
